longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n
-74.00525,1.0,1.0,1.0,0.0,11.0,1.0
-73.92766,1.0,7.0,1.0,360.0,114.0,0.0
-73.99667,2.0,3.0,1.0,0.0,79.0,1.0
-73.91681,40.0,41.0,3.0,246.0,39.0,0.0
-73.93925,2.0,60.0,2.0,271.0,4.0,0.0
-73.98056,30.0,5.0,1.0,154.0,68.0,1.0
-73.85667,1.0,0.0,1.0,0.0,63.0,0.0
-73.933,3.0,4.0,7.0,109.0,6.0,0.0
-73.94297,2.0,36.0,1.0,116.0,2.0,0.0
-73.93183,24.0,0.0,2.0,181.0,4.0,1.0
-73.95133,2.0,21.0,1.0,0.0,54.0,1.0
-73.92429,2.0,13.0,1.0,159.0,56.0,1.0
-74.00459,1.0,74.0,2.0,243.0,11.0,0.0
-73.83176,1.0,112.0,8.0,84.0,37.0,0.0
-73.94959,2.0,68.0,1.0,290.0,24.0,1.0
-73.95122,1.0,0.0,1.0,0.0,2.0,0.0
-73.75349,2.0,8.0,4.0,122.0,85.0,0.0
-73.93129,2.0,44.0,1.0,3.0,12.0,1.0
-73.95944,7.0,39.0,1.0,44.0,28.0,1.0
-73.95205,1.0,1.0,1.0,0.0,28.0,0.0
-73.93169,1.0,0.0,1.0,89.0,30.0,2.0
-73.88311,6.0,38.0,5.0,288.0,81.0,0.0
-73.92072,7.0,0.0,1.0,0.0,25.0,1.0
-73.95734,30.0,2.0,7.0,226.0,15.0,0.0
-73.9929,7.0,6.0,1.0,0.0,32.0,0.0
-73.98311,2.0,11.0,1.0,194.0,68.0,1.0
-74.00293,1.0,32.0,1.0,86.0,123.0,0.0
-73.98576,2.0,17.0,2.0,169.0,19.0,1.0
-73.95247,3.0,8.0,28.0,58.0,20.0,0.0
-73.92436,3.0,8.0,2.0,0.0,56.0,0.0
-73.85304,1.0,8.0,2.0,325.0,129.0,1.0
-73.97581,65.0,11.0,1.0,358.0,8.0,1.0
-73.94037,1.0,2.0,1.0,0.0,2.0,0.0
-73.94836,30.0,16.0,1.0,318.0,6.0,1.0
-73.9624,7.0,1.0,1.0,0.0,22.0,1.0
-73.97676,30.0,25.0,1.0,363.0,16.0,0.0
-73.95892,1.0,0.0,1.0,0.0,24.0,0.0
-73.94932,1.0,0.0,1.0,0.0,12.0,0.0
-73.93857,2.0,18.0,2.0,333.0,6.0,0.0
-74.00405,1.0,0.0,1.0,0.0,11.0,1.0
-73.93866,2.0,14.0,1.0,97.0,4.0,0.0
-73.93225,7.0,2.0,1.0,0.0,12.0,0.0
-73.95063,7.0,1.0,2.0,0.0,2.0,0.0
-73.95695,3.0,0.0,1.0,0.0,2.0,0.0
-73.92853,1.0,4.0,1.0,0.0,30.0,1.0
-73.94033,1.0,5.0,1.0,0.0,30.0,0.0
-73.96788,2.0,69.0,6.0,327.0,3.0,1.0
-73.96464,3.0,4.0,1.0,8.0,12.0,1.0
-73.93702,2.0,1.0,1.0,9.0,25.0,1.0
-73.90695,3.0,6.0,1.0,0.0,21.0,0.0
-74.00375,1.0,58.0,1.0,99.0,11.0,1.0
-74.09197,1.0,8.0,3.0,342.0,166.0,0.0
-73.99428,29.0,2.0,96.0,311.0,14.0,1.0
-73.96827,1.0,1.0,1.0,0.0,29.0,0.0
-73.99465,2.0,10.0,2.0,0.0,64.0,0.0
-73.9761,5.0,37.0,2.0,78.0,17.0,1.0
-73.90959,7.0,0.0,1.0,0.0,21.0,0.0
-73.97913,10.0,2.0,1.0,234.0,19.0,1.0
-73.8708,4.0,19.0,6.0,16.0,84.0,2.0
-73.98256,90.0,0.0,8.0,125.0,8.0,1.0
-73.94932,3.0,1.0,3.0,177.0,2.0,0.0
-73.99307,7.0,0.0,1.0,363.0,50.0,1.0
-73.98777,14.0,0.0,1.0,0.0,7.0,1.0
-73.94436,4.0,7.0,1.0,32.0,2.0,0.0
-73.98514,6.0,0.0,1.0,297.0,193.0,1.0
-73.95827,3.0,1.0,1.0,0.0,12.0,1.0
-73.99518,28.0,4.0,1.0,0.0,33.0,1.0
-73.92901,1.0,0.0,1.0,0.0,56.0,0.0
-73.99553,1.0,0.0,3.0,39.0,9.0,0.0
-73.95108,30.0,2.0,3.0,331.0,6.0,0.0
-73.85776,2.0,75.0,4.0,172.0,69.0,0.0
-73.94344,3.0,66.0,1.0,251.0,30.0,0.0
-73.95521,7.0,6.0,2.0,299.0,15.0,0.0
-73.89528,4.0,8.0,1.0,157.0,44.0,0.0
-73.90895,2.0,18.0,4.0,188.0,21.0,0.0
-73.95695,30.0,8.0,91.0,311.0,28.0,1.0
-73.93884,30.0,0.0,4.0,0.0,21.0,0.0
-73.92146,30.0,8.0,2.0,0.0,39.0,1.0
-73.99805,120.0,0.0,1.0,235.0,52.0,1.0
-73.79492,1.0,63.0,1.0,61.0,46.0,1.0
-73.95166,6.0,89.0,2.0,89.0,12.0,0.0
-73.97105,4.0,1.0,2.0,0.0,0.0,2.0
-73.95191,3.0,70.0,1.0,178.0,20.0,1.0
-73.95627,5.0,120.0,4.0,0.0,6.0,2.0
-73.97106,1.0,245.0,13.0,339.0,29.0,0.0
-73.94059,30.0,0.0,10.0,324.0,6.0,2.0
-73.96719,2.0,12.0,1.0,26.0,12.0,0.0
-73.98339,1.0,0.0,7.0,320.0,71.0,0.0
-73.99042,4.0,3.0,1.0,0.0,50.0,1.0
-73.95012,4.0,79.0,1.0,133.0,25.0,1.0
-74.01451,2.0,7.0,1.0,0.0,43.0,1.0
-73.96298,3.0,0.0,1.0,0.0,8.0,1.0
-73.90575,2.0,1.0,1.0,360.0,100.0,1.0
-73.93715,1.0,0.0,1.0,0.0,2.0,1.0
-73.97624,4.0,0.0,1.0,0.0,132.0,1.0
-73.95594,3.0,8.0,1.0,0.0,28.0,0.0
-73.92482,5.0,50.0,5.0,300.0,54.0,0.0
-73.99068,2.0,15.0,1.0,129.0,23.0,1.0
-73.93425,1.0,11.0,1.0,52.0,6.0,1.0
-73.99759,2.0,44.0,2.0,275.0,53.0,1.0
-73.94859,7.0,9.0,1.0,204.0,28.0,0.0
-73.98765,90.0,47.0,1.0,365.0,38.0,0.0
-73.89763,1.0,3.0,1.0,0.0,103.0,1.0
-73.93526,3.0,3.0,1.0,82.0,30.0,0.0
-73.94225,5.0,39.0,1.0,90.0,2.0,1.0
-73.87326,5.0,4.0,2.0,324.0,141.0,0.0
-73.9358,2.0,51.0,1.0,89.0,6.0,1.0
-73.96316,2.0,2.0,2.0,0.0,117.0,0.0
-73.94897,14.0,6.0,2.0,14.0,28.0,0.0
-73.92432,3.0,45.0,2.0,146.0,21.0,0.0
-73.96591,29.0,53.0,1.0,165.0,1.0,1.0
-73.92934,3.0,6.0,2.0,0.0,6.0,1.0
-73.93993,2.0,81.0,4.0,131.0,24.0,0.0
-73.95003,3.0,17.0,6.0,42.0,4.0,0.0
-73.91086,1.0,108.0,4.0,0.0,56.0,0.0
-73.99567,2.0,1.0,1.0,0.0,14.0,1.0
-74.00545,2.0,8.0,1.0,0.0,11.0,1.0
-73.97011,30.0,6.0,1.0,15.0,8.0,1.0
-73.946,7.0,4.0,9.0,152.0,54.0,0.0
-73.87525,3.0,4.0,13.0,85.0,70.0,0.0
-73.80724,1.0,0.0,6.0,7.0,37.0,0.0
-73.96249,1.0,0.0,1.0,0.0,12.0,1.0
-73.95365,3.0,6.0,1.0,42.0,28.0,1.0
-73.89586,1.0,12.0,4.0,233.0,126.0,0.0
-73.97085,3.0,23.0,2.0,177.0,13.0,0.0
-73.93618,1.0,47.0,3.0,178.0,4.0,0.0
-73.96175,2.0,125.0,2.0,229.0,24.0,1.0
-74.00036,1.0,1.0,1.0,0.0,11.0,1.0
-73.98948,1.0,10.0,1.0,163.0,7.0,1.0
-73.99743,4.0,6.0,1.0,0.0,33.0,1.0
-73.99464,30.0,1.0,232.0,330.0,14.0,1.0
-73.906,2.0,3.0,2.0,0.0,147.0,0.0
-73.95461,5.0,0.0,2.0,39.0,2.0,1.0
-73.95664,1.0,15.0,6.0,0.0,20.0,1.0
-73.94594,7.0,2.0,1.0,188.0,4.0,0.0
-74.01201,2.0,2.0,327.0,291.0,43.0,1.0
-73.95016,2.0,1.0,1.0,0.0,20.0,0.0
-73.96693,3.0,19.0,1.0,218.0,12.0,1.0
-74.00361,6.0,5.0,1.0,0.0,14.0,1.0
-73.94077,3.0,1.0,1.0,0.0,4.0,0.0
-73.86997,3.0,35.0,1.0,190.0,47.0,1.0
-73.95914,5.0,117.0,1.0,23.0,12.0,1.0
-73.87698,3.0,15.0,1.0,365.0,103.0,0.0
-73.9608,1.0,7.0,3.0,342.0,82.0,0.0
-73.89358,2.0,49.0,2.0,324.0,161.0,0.0
-74.00046,2.0,0.0,1.0,0.0,33.0,1.0
-73.96808,2.0,20.0,1.0,4.0,3.0,1.0
-73.94698,2.0,52.0,1.0,42.0,4.0,0.0
-73.98408,1.0,16.0,8.0,363.0,34.0,0.0
-73.97621,2.0,100.0,2.0,244.0,17.0,1.0
-73.94902,4.0,199.0,2.0,246.0,20.0,0.0
-73.99547,5.0,45.0,1.0,203.0,52.0,1.0
-73.98303,30.0,1.0,8.0,310.0,8.0,1.0
-73.9266,2.0,2.0,1.0,0.0,6.0,0.0
-73.9642,8.0,0.0,1.0,0.0,12.0,0.0
-73.99397,5.0,49.0,1.0,0.0,33.0,1.0
-73.93837,2.0,0.0,1.0,25.0,4.0,1.0
-73.96182,1.0,1.0,1.0,1.0,8.0,0.0
-74.00854,3.0,0.0,1.0,0.0,11.0,1.0
-73.99783,5.0,1.0,1.0,0.0,33.0,0.0
-73.95065,1.0,30.0,3.0,244.0,54.0,0.0
-73.94837,2.0,18.0,3.0,299.0,6.0,1.0
-73.95669,1.0,1.0,2.0,0.0,2.0,0.0
-73.92332,1.0,0.0,1.0,0.0,18.0,0.0
-73.97536,2.0,0.0,1.0,35.0,17.0,1.0
-73.93437,5.0,1.0,3.0,17.0,12.0,1.0
-73.97004,30.0,10.0,1.0,0.0,8.0,1.0
-73.98318,2.0,67.0,1.0,78.0,19.0,1.0
-74.00653,7.0,16.0,1.0,50.0,11.0,1.0
-73.88294,1.0,8.0,4.0,210.0,103.0,0.0
-73.99632,10.0,1.0,1.0,1.0,36.0,1.0
-74.00208,30.0,0.0,1.0,171.0,14.0,1.0
-74.02458,2.0,6.0,1.0,0.0,90.0,1.0
-74.08376,2.0,0.0,1.0,25.0,41.0,1.0
-73.92971,30.0,7.0,1.0,311.0,15.0,1.0
-73.94432,30.0,2.0,1.0,0.0,2.0,0.0
-73.95547,2.0,75.0,1.0,275.0,15.0,0.0
-73.96307,1.0,31.0,2.0,51.0,22.0,0.0
-73.97345,30.0,0.0,96.0,338.0,8.0,1.0
-73.91292,2.0,26.0,1.0,112.0,49.0,0.0
-73.96711,7.0,2.0,1.0,0.0,12.0,1.0
-73.98372,2.0,5.0,1.0,0.0,19.0,1.0
-73.93877,6.0,5.0,3.0,90.0,30.0,0.0
-73.94493,2.0,1.0,1.0,95.0,6.0,0.0
-73.94736,5.0,1.0,1.0,89.0,2.0,0.0
-73.93639,5.0,33.0,3.0,1.0,30.0,0.0
-73.96046,6.0,6.0,1.0,1.0,3.0,0.0
-74.009,1.0,0.0,1.0,0.0,11.0,1.0
-74.00842,30.0,0.0,232.0,310.0,43.0,1.0
-73.98176,2.0,3.0,1.0,0.0,68.0,0.0
-73.94468,2.0,107.0,4.0,46.0,25.0,0.0
-73.99052,2.0,0.0,2.0,0.0,19.0,0.0
-73.98306,30.0,1.0,121.0,352.0,7.0,1.0
-73.95054,14.0,0.0,1.0,0.0,6.0,1.0
-73.96177,30.0,43.0,1.0,43.0,24.0,1.0
-73.92046,2.0,1.0,2.0,36.0,6.0,1.0
-73.97774,2.0,0.0,1.0,245.0,26.0,1.0
-73.95372,3.0,105.0,1.0,94.0,15.0,1.0
-74.00434,2.0,3.0,1.0,0.0,11.0,1.0
-73.94894,3.0,155.0,3.0,213.0,2.0,1.0
-73.96139,2.0,199.0,1.0,265.0,22.0,0.0
-74.00974,2.0,2.0,1.0,16.0,79.0,0.0
-74.00348,2.0,2.0,3.0,56.0,11.0,0.0
-73.94448,4.0,7.0,1.0,118.0,12.0,1.0
-73.96063,30.0,2.0,1.0,0.0,28.0,1.0
-73.98996,4.0,8.0,3.0,0.0,19.0,0.0
-73.94001,1.0,223.0,1.0,230.0,6.0,1.0
-73.96127,30.0,18.0,34.0,311.0,28.0,1.0
-73.95815,2.0,15.0,3.0,335.0,12.0,0.0
-73.94419,1.0,73.0,2.0,34.0,4.0,0.0
-73.82969,7.0,0.0,1.0,179.0,171.0,1.0
-73.97678,3.0,16.0,2.0,81.0,13.0,1.0
-73.93645,1.0,93.0,2.0,2.0,6.0,0.0
-73.98871,3.0,3.0,1.0,265.0,71.0,1.0
-73.98959,3.0,2.0,1.0,34.0,23.0,0.0
-73.83344,7.0,53.0,1.0,335.0,124.0,0.0
-73.95426,2.0,185.0,1.0,140.0,25.0,0.0
-73.98891,1.0,0.0,1.0,167.0,7.0,0.0
-73.93609,1.0,10.0,1.0,211.0,25.0,0.0
-73.92724,1.0,3.0,5.0,318.0,56.0,0.0
-73.98776,5.0,10.0,1.0,130.0,7.0,1.0
-73.98484,1.0,0.0,1.0,0.0,71.0,0.0
-73.87159,1.0,74.0,5.0,89.0,103.0,0.0
-73.98555,1.0,0.0,10.0,10.0,1.0,0.0
-73.93849,4.0,8.0,1.0,5.0,15.0,1.0
-74.0037,4.0,12.0,1.0,142.0,79.0,1.0
-73.87359,1.0,6.0,1.0,0.0,65.0,0.0
-73.9842,2.0,66.0,1.0,164.0,8.0,1.0
-73.93502,1.0,21.0,1.0,0.0,25.0,1.0
-73.99506,1.0,0.0,20.0,189.0,14.0,0.0
-73.93333,2.0,29.0,1.0,5.0,6.0,0.0
-73.93401,2.0,11.0,2.0,71.0,6.0,0.0
-73.94329,2.0,5.0,1.0,4.0,12.0,0.0
-73.91646,1.0,14.0,2.0,0.0,49.0,2.0
-73.97637,10.0,0.0,1.0,0.0,8.0,0.0
-73.96459,30.0,0.0,1.0,0.0,12.0,1.0
-73.99231,53.0,2.0,1.0,365.0,52.0,1.0
-73.95678,7.0,2.0,1.0,47.0,20.0,0.0
-73.96462,7.0,17.0,2.0,129.0,29.0,1.0
-74.01205,2.0,4.0,327.0,215.0,43.0,1.0
-73.99196,1.0,4.0,1.0,1.0,14.0,0.0
-73.96755,30.0,1.0,1.0,0.0,3.0,1.0
-73.88595,1.0,4.0,2.0,308.0,83.0,0.0
-73.99458,6.0,25.0,1.0,266.0,7.0,1.0
-73.97196,3.0,12.0,12.0,365.0,1.0,0.0
-73.94829,5.0,4.0,1.0,192.0,28.0,1.0
-73.95336,7.0,4.0,1.0,0.0,12.0,1.0
-74.00667,30.0,1.0,87.0,262.0,77.0,1.0
-74.02603,7.0,11.0,1.0,3.0,90.0,1.0
-73.91139,5.0,0.0,1.0,12.0,21.0,1.0
-73.96841,1.0,12.0,1.0,0.0,1.0,0.0
-73.97792,2.0,1.0,1.0,43.0,19.0,1.0
-73.9819,30.0,0.0,96.0,330.0,1.0,1.0
-73.99313,1.0,0.0,1.0,0.0,32.0,0.0
-73.98195,5.0,4.0,2.0,0.0,16.0,1.0
-73.99616,12.0,4.0,4.0,29.0,14.0,0.0
-73.95936,14.0,1.0,1.0,0.0,6.0,0.0
-73.98142,1.0,0.0,1.0,14.0,68.0,1.0
-73.93935,1.0,33.0,1.0,0.0,6.0,0.0
-73.94763,19.0,6.0,10.0,285.0,28.0,0.0
-73.94387,2.0,45.0,2.0,245.0,12.0,0.0
-73.98146,3.0,2.0,1.0,0.0,26.0,1.0
-73.98963,2.0,0.0,1.0,0.0,7.0,0.0
-73.9159,2.0,113.0,2.0,6.0,21.0,1.0
-73.98223,30.0,26.0,2.0,282.0,16.0,1.0
-73.98323,2.0,14.0,1.0,0.0,8.0,1.0
-73.95544,1.0,1.0,1.0,0.0,28.0,1.0
-73.98343,40.0,0.0,1.0,118.0,0.0,1.0
-73.95259,3.0,1.0,1.0,0.0,2.0,0.0
-73.95843,1.0,50.0,1.0,8.0,28.0,1.0
-74.00466,3.0,4.0,1.0,0.0,11.0,0.0
-74.00531,2.0,14.0,1.0,0.0,11.0,1.0
-73.9335,2.0,1.0,1.0,365.0,6.0,0.0
-73.9177,5.0,14.0,1.0,305.0,21.0,1.0
-73.98679,1.0,1.0,1.0,363.0,67.0,2.0
-73.97436,4.0,5.0,1.0,167.0,5.0,1.0
-73.95217,30.0,13.0,4.0,333.0,6.0,0.0
-73.73872,1.0,0.0,2.0,157.0,125.0,0.0
-73.9482,2.0,39.0,1.0,19.0,4.0,1.0
-73.99038,8.0,1.0,1.0,19.0,7.0,0.0
-73.98665,30.0,0.0,1.0,83.0,8.0,1.0
-73.90064,4.0,1.0,1.0,0.0,44.0,1.0
-73.99923,1.0,51.0,4.0,82.0,27.0,2.0
-73.94873,2.0,22.0,1.0,0.0,12.0,1.0
-73.91805,2.0,20.0,1.0,364.0,21.0,1.0
-73.98245,2.0,1.0,1.0,4.0,71.0,1.0
-73.97327,2.0,61.0,2.0,61.0,0.0,0.0
-73.98908,4.0,16.0,1.0,56.0,23.0,1.0
-74.0053,5.0,6.0,1.0,0.0,102.0,1.0
-74.11109,1.0,29.0,1.0,80.0,158.0,0.0
-73.99053,30.0,3.0,1.0,84.0,19.0,0.0
-73.97843,30.0,0.0,52.0,365.0,26.0,1.0
-73.96,1.0,5.0,2.0,351.0,82.0,0.0
-73.91874,1.0,5.0,1.0,1.0,21.0,0.0
-73.96592,5.0,3.0,2.0,231.0,22.0,1.0
-73.91439,3.0,17.0,1.0,0.0,44.0,1.0
-73.94007,30.0,6.0,52.0,343.0,20.0,1.0
-73.96632,1.0,0.0,1.0,0.0,12.0,1.0
-73.98439,1.0,21.0,1.0,2.0,23.0,0.0
-73.97463,4.0,0.0,2.0,0.0,16.0,1.0
-73.98619,1.0,285.0,1.0,8.0,23.0,1.0
-73.94774,2.0,280.0,2.0,249.0,6.0,0.0
-73.94891,4.0,63.0,2.0,37.0,6.0,1.0
-73.93077,1.0,1.0,1.0,2.0,42.0,0.0
-74.00972,7.0,1.0,1.0,0.0,77.0,0.0
-73.95565,14.0,2.0,1.0,0.0,12.0,1.0
-73.94464,1.0,6.0,1.0,74.0,2.0,0.0
-73.94301,3.0,4.0,2.0,46.0,12.0,1.0
-74.0018,1.0,17.0,1.0,0.0,14.0,0.0
-73.96968,30.0,0.0,1.0,29.0,13.0,1.0
-73.98397,1.0,0.0,1.0,0.0,7.0,1.0
-73.93766,5.0,0.0,1.0,260.0,30.0,1.0
-73.99742,4.0,4.0,1.0,0.0,14.0,1.0
-73.90773,14.0,1.0,1.0,0.0,21.0,0.0
-73.89454,29.0,0.0,15.0,5.0,31.0,0.0
-73.97188,2.0,0.0,1.0,46.0,8.0,1.0
-73.94709,3.0,7.0,1.0,0.0,20.0,1.0
-73.99843,1.0,141.0,2.0,76.0,9.0,0.0
-73.99126,4.0,0.0,1.0,0.0,34.0,1.0
-73.93141,4.0,70.0,1.0,0.0,30.0,0.0
-73.99685,4.0,3.0,1.0,0.0,60.0,1.0
-73.95849,10.0,22.0,1.0,52.0,12.0,1.0
-73.92629,2.0,0.0,1.0,0.0,6.0,0.0
-73.94015,2.0,19.0,1.0,0.0,20.0,1.0
-73.97309,10.0,2.0,1.0,0.0,5.0,1.0
-73.94886,4.0,4.0,1.0,0.0,2.0,1.0
-73.91531,7.0,0.0,1.0,6.0,21.0,0.0
-73.97396,30.0,0.0,25.0,68.0,13.0,0.0
-73.91644,2.0,57.0,3.0,18.0,21.0,0.0
-73.9106,3.0,93.0,1.0,12.0,49.0,1.0
-73.95118,2.0,69.0,1.0,69.0,2.0,1.0
-73.97423,3.0,5.0,2.0,0.0,8.0,0.0
-73.99323,30.0,5.0,5.0,365.0,7.0,1.0
-73.93649,3.0,18.0,1.0,298.0,30.0,0.0
-73.94997,1.0,0.0,1.0,0.0,28.0,1.0
-73.93614,2.0,0.0,2.0,364.0,4.0,0.0
-73.91936,1.0,5.0,1.0,0.0,25.0,2.0
-73.99881,1.0,1.0,2.0,0.0,52.0,0.0
-73.94302,30.0,190.0,4.0,253.0,2.0,1.0
-73.89221,2.0,10.0,1.0,346.0,83.0,1.0
-73.92779,2.0,9.0,1.0,157.0,30.0,1.0
-73.94374,14.0,4.0,1.0,17.0,20.0,0.0
-73.94622,3.0,7.0,3.0,363.0,12.0,1.0
-73.93933,1.0,33.0,17.0,85.0,6.0,2.0
-73.92458,28.0,258.0,1.0,287.0,39.0,0.0
-73.98123,2.0,9.0,1.0,0.0,26.0,1.0
-73.94998,15.0,18.0,1.0,0.0,2.0,0.0
-73.96531,3.0,4.0,1.0,0.0,1.0,0.0
-73.94311,2.0,24.0,2.0,360.0,6.0,0.0
-73.99969,4.0,5.0,1.0,8.0,14.0,1.0
-73.94937,5.0,3.0,1.0,0.0,12.0,0.0
-73.93834,2.0,3.0,1.0,117.0,6.0,1.0
-73.92074,3.0,45.0,1.0,75.0,21.0,0.0
-73.93759,5.0,0.0,1.0,0.0,30.0,0.0
-73.91557,3.0,0.0,2.0,86.0,21.0,0.0
-73.93198,3.0,1.0,1.0,12.0,30.0,1.0
-74.00628,30.0,0.0,232.0,194.0,77.0,1.0
-73.94189,1.0,144.0,2.0,340.0,25.0,0.0
-73.9587,2.0,41.0,1.0,158.0,28.0,1.0
-73.91109,1.0,127.0,4.0,55.0,56.0,2.0
-73.947,1.0,0.0,1.0,0.0,28.0,1.0
-73.96694,2.0,25.0,1.0,2.0,29.0,1.0
-74.00694,30.0,0.0,232.0,309.0,77.0,1.0
-73.97677,100.0,5.0,19.0,7.0,19.0,1.0
-73.95101,1.0,0.0,2.0,0.0,6.0,0.0
-74.00153,2.0,41.0,1.0,308.0,43.0,0.0
-73.9258,1.0,2.0,1.0,0.0,21.0,0.0
-73.98386,3.0,6.0,1.0,0.0,19.0,1.0
-74.00505,2.0,4.0,1.0,365.0,77.0,1.0
-73.92492,2.0,10.0,1.0,18.0,21.0,0.0
-73.95999,6.0,34.0,3.0,90.0,45.0,0.0
-73.93744,4.0,61.0,1.0,264.0,15.0,1.0
-73.93225,56.0,0.0,1.0,365.0,30.0,0.0
-73.95184,3.0,0.0,3.0,64.0,2.0,0.0
-73.98628,29.0,0.0,327.0,343.0,71.0,1.0
-73.98554,30.0,0.0,121.0,363.0,71.0,1.0
-73.9778,3.0,72.0,1.0,249.0,26.0,1.0
-73.99255,3.0,0.0,1.0,9.0,7.0,1.0
-73.98422,2.0,3.0,1.0,2.0,19.0,0.0
-73.98089,6.0,1.0,1.0,0.0,97.0,1.0
-73.98488,3.0,3.0,1.0,7.0,40.0,1.0
-73.92937,2.0,72.0,2.0,293.0,21.0,0.0
-73.98427,1.0,233.0,2.0,17.0,19.0,1.0
-73.92684,30.0,0.0,2.0,322.0,54.0,0.0
-73.96239,2.0,9.0,1.0,0.0,12.0,1.0
-73.97388,3.0,123.0,2.0,289.0,16.0,1.0
-73.99446,3.0,2.0,1.0,0.0,23.0,1.0
-73.98085,2.0,0.0,1.0,49.0,26.0,1.0
-73.93978,7.0,41.0,1.0,87.0,30.0,0.0
-73.91747,7.0,0.0,1.0,0.0,18.0,0.0
-73.95175,2.0,0.0,2.0,0.0,12.0,0.0
-73.98986,2.0,62.0,1.0,19.0,14.0,1.0
-73.96555,10.0,4.0,1.0,19.0,8.0,0.0
-73.9611,30.0,20.0,11.0,249.0,3.0,0.0
-73.94134,5.0,1.0,2.0,10.0,12.0,0.0
-73.9746,5.0,25.0,1.0,6.0,17.0,1.0
-73.94372,2.0,0.0,7.0,169.0,6.0,0.0
-73.99008,1.0,125.0,3.0,119.0,23.0,0.0
-73.91517,3.0,0.0,2.0,82.0,49.0,0.0
-73.9625,30.0,0.0,2.0,365.0,28.0,1.0
-73.92192,1.0,163.0,1.0,25.0,6.0,1.0
-73.98882,3.0,104.0,1.0,205.0,23.0,1.0
-73.94553,2.0,83.0,1.0,346.0,54.0,1.0
-73.9881,1.0,0.0,13.0,351.0,71.0,0.0
-73.95454,2.0,16.0,2.0,0.0,2.0,0.0
-74.00489,3.0,3.0,1.0,0.0,11.0,1.0
-73.97589,5.0,6.0,1.0,167.0,13.0,0.0
-73.95495,2.0,78.0,3.0,14.0,20.0,0.0
-73.99219,3.0,17.0,2.0,0.0,7.0,0.0
-74.00435,3.0,2.0,1.0,186.0,77.0,1.0
-73.96167,3.0,6.0,1.0,32.0,12.0,1.0
-73.99927,1.0,113.0,1.0,13.0,79.0,1.0
-73.80555,1.0,36.0,3.0,359.0,46.0,0.0
-73.85109,2.0,1.0,1.0,35.0,63.0,0.0
-73.94169,6.0,2.0,3.0,242.0,12.0,1.0
-73.91499,3.0,20.0,6.0,178.0,6.0,0.0
-74.00819,1.0,7.0,8.0,315.0,43.0,1.0
-73.9495,4.0,2.0,1.0,3.0,15.0,0.0
-73.99178,5.0,221.0,2.0,163.0,9.0,1.0
-73.82012,5.0,95.0,2.0,301.0,94.0,0.0
-73.90572,4.0,2.0,1.0,51.0,44.0,0.0
-73.96318,3.0,19.0,1.0,78.0,22.0,0.0
-73.99996,31.0,1.0,2.0,0.0,52.0,0.0
-73.99133,4.0,57.0,1.0,0.0,7.0,1.0
-73.99077,1.0,4.0,1.0,0.0,7.0,0.0
-73.96517,1.0,0.0,1.0,7.0,8.0,0.0
-73.9327,3.0,84.0,1.0,237.0,21.0,1.0
-73.9603,3.0,6.0,1.0,0.0,45.0,0.0
-73.92657,1.0,0.0,1.0,0.0,12.0,0.0
-73.94359,2.0,6.0,1.0,0.0,12.0,1.0
-73.91018,7.0,4.0,8.0,309.0,49.0,0.0
-73.97266,3.0,3.0,12.0,365.0,1.0,0.0
-73.99042,4.0,17.0,1.0,0.0,9.0,1.0
-74.00104,3.0,1.0,1.0,0.0,11.0,1.0
-73.94073,2.0,4.0,1.0,0.0,2.0,1.0
-73.94056,4.0,14.0,1.0,17.0,6.0,1.0
-73.93683,2.0,7.0,1.0,123.0,54.0,1.0
-73.96939,1.0,0.0,1.0,0.0,1.0,0.0
-73.9426,3.0,2.0,1.0,0.0,6.0,0.0
-73.85723,2.0,14.0,2.0,356.0,88.0,1.0
-73.9111,5.0,4.0,2.0,95.0,56.0,1.0
-73.94328,10.0,15.0,1.0,0.0,12.0,0.0
-73.9937,20.0,3.0,1.0,23.0,32.0,1.0
-73.91995,1.0,51.0,3.0,140.0,39.0,2.0
-73.90563,30.0,0.0,6.0,333.0,21.0,2.0
-74.00207,6.0,26.0,1.0,160.0,79.0,0.0
-73.98044,3.0,9.0,1.0,5.0,10.0,1.0
-73.98828,1.0,3.0,1.0,0.0,23.0,0.0
-73.99662,110.0,12.0,19.0,329.0,14.0,1.0
-74.00265,4.0,6.0,1.0,0.0,14.0,1.0
-73.9385,1.0,9.0,2.0,0.0,2.0,2.0
-73.99998,3.0,11.0,1.0,0.0,52.0,0.0
-73.93971,7.0,1.0,1.0,64.0,20.0,0.0
-73.94841,2.0,2.0,2.0,0.0,28.0,0.0
-74.07732,1.0,2.0,2.0,353.0,93.0,0.0
-74.10725,3.0,68.0,1.0,50.0,206.0,1.0
-73.88053,2.0,3.0,2.0,324.0,81.0,0.0
-73.8734,3.0,1.0,13.0,365.0,70.0,0.0
-73.98042,2.0,11.0,1.0,88.0,1.0,1.0
-73.98197,1.0,0.0,1.0,199.0,8.0,0.0
-73.94595,1.0,2.0,2.0,0.0,6.0,0.0
-73.90792,4.0,31.0,2.0,283.0,31.0,1.0
-73.95128,4.0,21.0,4.0,129.0,15.0,0.0
-73.99515,2.0,8.0,1.0,0.0,7.0,1.0
-73.94736,3.0,11.0,1.0,9.0,12.0,0.0
